Order_ID,Customer_ID,Order_Date,Product,Category,Revenue
100447,C000529,2025-01-01,Liver Syrup,Unani,1459
100448,C000529,2025-01-12,Liver Syrup,Unani,1441
100449,C000530,2025-01-03,Ashwagandha,Ayurvedic,467
100450,C000531,2025-01-06,Ashwagandha,Ayurvedic,464
100451,C000533,2025-01-05,Ashwagandha,Ayurvedic,954
100452,C000535,2025-01-04,Ashwagandha,Ayurvedic,645
100453,C000535,2025-01-24,Ashwagandha,Ayurvedic,2462
100454,C000537,2025-01-25,Liver Syrup,Unani,1601
100455,C000539,2025-01-22,Immunity Booster,Ayurvedic,1163
100456,C000539,2025-01-10,Ashwagandha,Ayurvedic,1962
100457,C000540,2025-01-09,Diabetes Care,Ayurvedic,567
100458,C000541,2025-01-19,Ashwagandha,Ayurvedic,696
100459,C000542,2025-01-18,Immunity Booster,Ayurvedic,382
100460,C000543,2025-01-25,Ashwagandha,Ayurvedic,1856
100461,C000544,2025-01-21,Diabetes Care,Ayurvedic,728
100462,C000547,2025-01-08,Liver Syrup,Unani,2104
100463,C000547,2025-01-12,Liver Syrup,Unani,1877
100464,C000548,2025-01-28,Immunity Booster,Ayurvedic,1544
100465,C000550,2025-01-07,Immunity Booster,Ayurvedic,1274
100466,C000551,2025-01-16,Diabetes Care,Ayurvedic,2413
100467,C000551,2025-01-06,Joint Care Oil,Unani,2126
100468,C000552,2025-01-23,Immunity Booster,Ayurvedic,1859
100469,C000553,2025-01-28,Immunity Booster,Ayurvedic,2401
100470,C000554,2025-01-08,Liver Syrup,Unani,2258
100471,C000555,2025-01-18,Liver Syrup,Unani,2318
100472,C000555,2025-01-18,Joint Care Oil,Unani,2101
100473,C000557,2025-01-06,Ashwagandha,Ayurvedic,2482
100474,C000558,2025-01-28,Joint Care Oil,Unani,2120
100475,C000558,2025-01-03,Diabetes Care,Ayurvedic,1243
100476,C000559,2025-01-16,Joint Care Oil,Unani,2461
100477,C000560,2025-01-25,Joint Care Oil,Unani,942
100478,C000560,2025-01-26,Joint Care Oil,Unani,1323
100479,C000561,2025-01-21,Diabetes Care,Ayurvedic,1697
100480,C000562,2025-01-08,Ashwagandha,Ayurvedic,1023
100481,C000564,2025-01-22,Diabetes Care,Ayurvedic,1036
100482,C000566,2025-01-08,Immunity Booster,Ayurvedic,1359
100483,C000567,2025-01-08,Joint Care Oil,Unani,2367
100484,C000568,2025-01-14,Joint Care Oil,Unani,2329
100485,C000568,2025-01-15,Diabetes Care,Ayurvedic,310
100486,C000569,2025-01-01,Liver Syrup,Unani,1829
100487,C000570,2025-01-07,Immunity Booster,Ayurvedic,1955
100488,C000570,2025-01-17,Immunity Booster,Ayurvedic,602
100489,C000571,2025-01-04,Liver Syrup,Unani,2428
100490,C000573,2025-01-18,Joint Care Oil,Unani,1884
100491,C000573,2025-01-17,Diabetes Care,Ayurvedic,1945
100492,C000575,2025-01-14,Joint Care Oil,Unani,2118
100493,C000576,2025-01-13,Diabetes Care,Ayurvedic,787
100494,C000578,2025-01-11,Liver Syrup,Unani,301
100495,C000579,2025-01-08,Liver Syrup,Unani,1643
100496,C000579,2025-01-21,Ashwagandha,Ayurvedic,2313
100497,C000581,2025-01-18,Joint Care Oil,Unani,742
100498,C000582,2025-01-28,Immunity Booster,Ayurvedic,1529
100499,C000582,2025-01-06,Joint Care Oil,Unani,1584
100500,C000583,2025-01-15,Joint Care Oil,Unani,2059
100501,C000584,2025-01-21,Ashwagandha,Ayurvedic,347
100502,C000586,2025-01-01,Immunity Booster,Ayurvedic,348
100503,C000587,2025-01-05,Diabetes Care,Ayurvedic,1685
100504,C000588,2025-01-19,Joint Care Oil,Unani,2447
100505,C000590,2025-01-02,Diabetes Care,Ayurvedic,1305
100506,C000591,2025-01-11,Ashwagandha,Ayurvedic,2487
100507,C000591,2025-01-02,Diabetes Care,Ayurvedic,452
100508,C000592,2025-01-04,Liver Syrup,Unani,478
100509,C000592,2025-01-04,Immunity Booster,Ayurvedic,2027
100510,C000593,2025-01-01,Diabetes Care,Ayurvedic,1166
100511,C000593,2025-01-01,Joint Care Oil,Unani,1180
100512,C000594,2025-01-01,Ashwagandha,Ayurvedic,1908
100513,C000594,2025-01-01,Ashwagandha,Ayurvedic,2456
100514,C000595,2025-01-13,Ashwagandha,Ayurvedic,1192
100515,C000596,2025-01-25,Liver Syrup,Unani,1219
100516,C000597,2025-01-21,Immunity Booster,Ayurvedic,1471
100517,C000597,2025-01-21,Joint Care Oil,Unani,2202
100518,C000601,2025-01-13,Liver Syrup,Unani,341
100519,C000602,2025-01-18,Immunity Booster,Ayurvedic,537
100520,C000603,2025-01-12,Immunity Booster,Ayurvedic,1526
100521,C000605,2025-01-10,Diabetes Care,Ayurvedic,1744
100522,C000606,2025-01-06,Liver Syrup,Unani,1111
100523,C000606,2025-01-21,Diabetes Care,Ayurvedic,1185
100524,C000607,2025-01-08,Diabetes Care,Ayurvedic,1526
100525,C000608,2025-01-20,Ashwagandha,Ayurvedic,1255
100526,C000609,2025-01-26,Immunity Booster,Ayurvedic,554
100527,C000609,2025-01-08,Ashwagandha,Ayurvedic,1858
100528,C000610,2025-01-11,Ashwagandha,Ayurvedic,1935
100529,C000611,2025-01-22,Ashwagandha,Ayurvedic,1116
100530,C000612,2025-01-27,Diabetes Care,Ayurvedic,1416
100531,C000613,2025-01-26,Ashwagandha,Ayurvedic,922
100532,C000614,2025-01-22,Liver Syrup,Unani,774
100533,C000614,2025-01-22,Joint Care Oil,Unani,1124
100534,C000615,2025-01-11,Liver Syrup,Unani,1451
100535,C000616,2025-01-25,Immunity Booster,Ayurvedic,1748
100536,C000616,2025-01-25,Ashwagandha,Ayurvedic,694
100537,C000617,2025-01-28,Ashwagandha,Ayurvedic,2397
100538,C000618,2025-01-07,Immunity Booster,Ayurvedic,2350
100539,C000619,2025-01-06,Joint Care Oil,Unani,2277
100540,C000621,2025-01-11,Diabetes Care,Ayurvedic,333
100541,C000624,2025-01-03,Liver Syrup,Unani,1489
100542,C000626,2025-01-12,Joint Care Oil,Unani,1873
100543,C000627,2025-01-02,Liver Syrup,Unani,2492
100544,C000628,2025-01-19,Liver Syrup,Unani,1733
100545,C000629,2025-01-16,Liver Syrup,Unani,479
100546,C000630,2025-01-02,Ashwagandha,Ayurvedic,1928
100547,C000630,2025-01-15,Ashwagandha,Ayurvedic,777
100548,C000631,2025-01-26,Immunity Booster,Ayurvedic,1440
100549,C000633,2025-01-06,Immunity Booster,Ayurvedic,783
100550,C000634,2025-01-07,Liver Syrup,Unani,362
100551,C000635,2025-01-22,Diabetes Care,Ayurvedic,825
100552,C000636,2025-01-16,Immunity Booster,Ayurvedic,829
100553,C000637,2025-01-11,Joint Care Oil,Unani,858
100554,C000638,2025-01-24,Ashwagandha,Ayurvedic,1493
100555,C000640,2025-01-16,Ashwagandha,Ayurvedic,1961
100556,C000640,2025-01-01,Ashwagandha,Ayurvedic,702
100557,C000641,2025-01-08,Liver Syrup,Unani,966
100558,C000641,2025-01-05,Immunity Booster,Ayurvedic,1135
100559,C000643,2025-01-14,Ashwagandha,Ayurvedic,2367
100560,C000644,2025-01-03,Joint Care Oil,Unani,2166
100561,C000647,2025-01-03,Liver Syrup,Unani,1840
100562,C000650,2025-01-14,Ashwagandha,Ayurvedic,2166
100563,C000653,2025-01-20,Diabetes Care,Ayurvedic,2232
100564,C000655,2025-01-01,Immunity Booster,Ayurvedic,1485
100565,C000655,2025-01-06,Immunity Booster,Ayurvedic,2035
100566,C000657,2025-01-13,Liver Syrup,Unani,2092
100567,C000659,2025-01-22,Diabetes Care,Ayurvedic,804
100568,C000659,2025-01-10,Diabetes Care,Ayurvedic,769
100569,C000660,2025-01-10,Immunity Booster,Ayurvedic,2483
100570,C000660,2025-01-22,Liver Syrup,Unani,1987
100571,C000661,2025-01-27,Immunity Booster,Ayurvedic,1157
100572,C000662,2025-01-06,Diabetes Care,Ayurvedic,1743
100573,C000662,2025-01-13,Joint Care Oil,Unani,2234
100574,C000663,2025-01-17,Ashwagandha,Ayurvedic,1115
100575,C000663,2025-01-04,Ashwagandha,Ayurvedic,2141
100576,C000664,2025-01-26,Diabetes Care,Ayurvedic,2205
100577,C000665,2025-01-06,Joint Care Oil,Unani,312
100578,C000666,2025-01-14,Liver Syrup,Unani,405
100579,C000667,2025-01-07,Liver Syrup,Unani,1544
100580,C000668,2025-01-04,Immunity Booster,Ayurvedic,1137
100581,C000669,2025-01-16,Joint Care Oil,Unani,1315
100582,C000670,2025-01-14,Ashwagandha,Ayurvedic,338
100583,C000670,2025-01-25,Joint Care Oil,Unani,667
100584,C000671,2025-01-05,Joint Care Oil,Unani,1518
100585,C000671,2025-01-28,Liver Syrup,Unani,1524
100586,C000673,2025-01-01,Immunity Booster,Ayurvedic,690
100587,C000674,2025-01-16,Joint Care Oil,Unani,623
100588,C000676,2025-01-20,Diabetes Care,Ayurvedic,887
100589,C000677,2025-01-07,Liver Syrup,Unani,1867
100590,C000677,2025-01-23,Ashwagandha,Ayurvedic,1263
100591,C000678,2025-01-24,Diabetes Care,Ayurvedic,2227
100592,C000679,2025-01-08,Ashwagandha,Ayurvedic,444
100593,C000679,2025-01-08,Ashwagandha,Ayurvedic,1869
100594,C000681,2025-01-04,Ashwagandha,Ayurvedic,1165
100595,C000682,2025-01-14,Joint Care Oil,Unani,2368
100596,C000683,2025-01-15,Liver Syrup,Unani,1767
100597,C000687,2025-01-07,Joint Care Oil,Unani,1708
100598,C000689,2025-01-07,Ashwagandha,Ayurvedic,1875
100599,C000692,2025-01-03,Diabetes Care,Ayurvedic,1305
100600,C000694,2025-01-11,Immunity Booster,Ayurvedic,1116
100601,C000694,2025-01-01,Diabetes Care,Ayurvedic,2355
100602,C000695,2025-01-05,Ashwagandha,Ayurvedic,346
100603,C000696,2025-01-13,Liver Syrup,Unani,384
100604,C000697,2025-01-05,Joint Care Oil,Unani,1256
100605,C000700,2025-01-06,Liver Syrup,Unani,1288
100606,C000701,2025-01-05,Joint Care Oil,Unani,2066
100607,C000702,2025-01-18,Liver Syrup,Unani,2016
100608,C000705,2025-01-27,Ashwagandha,Ayurvedic,883
100609,C000706,2025-01-24,Immunity Booster,Ayurvedic,1075
100610,C000708,2025-01-12,Immunity Booster,Ayurvedic,1515
100611,C000708,2025-01-21,Ashwagandha,Ayurvedic,1826
100612,C000709,2025-01-19,Diabetes Care,Ayurvedic,2037
100613,C000710,2025-01-14,Liver Syrup,Unani,575
100614,C000711,2025-01-13,Liver Syrup,Unani,2499
100615,C000714,2025-01-16,Liver Syrup,Unani,1806
100616,C000714,2025-01-07,Liver Syrup,Unani,2367
100617,C000715,2025-01-15,Immunity Booster,Ayurvedic,911
100618,C000718,2025-01-09,Joint Care Oil,Unani,2447
100619,C000719,2025-01-27,Joint Care Oil,Unani,758
100620,C000720,2025-01-04,Ashwagandha,Ayurvedic,1546
100621,C000723,2025-01-19,Immunity Booster,Ayurvedic,1615
100622,C000723,2025-01-13,Liver Syrup,Unani,536
100623,C000725,2025-01-03,Diabetes Care,Ayurvedic,1827
100624,C000725,2025-01-25,Immunity Booster,Ayurvedic,2202
100625,C000726,2025-01-28,Joint Care Oil,Unani,1448
100626,C000727,2025-01-24,Diabetes Care,Ayurvedic,2178
100627,C000728,2025-01-07,Diabetes Care,Ayurvedic,2299
100628,C000728,2025-01-02,Joint Care Oil,Unani,1933
100629,C000729,2025-01-10,Immunity Booster,Ayurvedic,1454
100630,C000730,2025-01-15,Joint Care Oil,Unani,799
100631,C000730,2025-01-27,Liver Syrup,Unani,725
100632,C000731,2025-01-09,Diabetes Care,Ayurvedic,2256
100633,C000731,2025-01-11,Immunity Booster,Ayurvedic,944
100634,C000732,2025-01-18,Joint Care Oil,Unani,2341
100635,C000732,2025-01-07,Liver Syrup,Unani,1930
100636,C000733,2025-01-27,Ashwagandha,Ayurvedic,510
100637,C000735,2025-01-11,Joint Care Oil,Unani,2169
100638,C000736,2025-01-04,Joint Care Oil,Unani,445
100639,C000737,2025-01-22,Joint Care Oil,Unani,1614
100640,C000740,2025-01-27,Joint Care Oil,Unani,1030
100641,C000741,2025-01-11,Liver Syrup,Unani,956
100642,C000743,2025-01-15,Ashwagandha,Ayurvedic,2294
100643,C000744,2025-01-22,Diabetes Care,Ayurvedic,878
100644,C000745,2025-01-11,Joint Care Oil,Unani,454
100645,C000746,2025-01-10,Immunity Booster,Ayurvedic,1763
100646,C000746,2025-01-06,Ashwagandha,Ayurvedic,1726
100647,C000747,2025-01-01,Ashwagandha,Ayurvedic,2459
100648,C000748,2025-01-11,Joint Care Oil,Unani,2289
100649,C000749,2025-01-16,Diabetes Care,Ayurvedic,1972
100650,C000750,2025-01-17,Immunity Booster,Ayurvedic,1191
100651,C000751,2025-01-04,Joint Care Oil,Unani,1147
100652,C000752,2025-01-05,Ashwagandha,Ayurvedic,1348
100653,C000754,2025-01-17,Diabetes Care,Ayurvedic,499
100654,C000754,2025-01-07,Ashwagandha,Ayurvedic,350
100655,C000755,2025-01-28,Immunity Booster,Ayurvedic,1814
100656,C000757,2025-01-07,Liver Syrup,Unani,1180
100657,C000757,2025-01-04,Joint Care Oil,Unani,684
100658,C000758,2025-01-21,Immunity Booster,Ayurvedic,2155
100659,C000760,2025-01-11,Ashwagandha,Ayurvedic,1712
100660,C000761,2025-01-21,Liver Syrup,Unani,1190
100661,C000762,2025-01-08,Immunity Booster,Ayurvedic,919
100662,C000763,2025-01-14,Liver Syrup,Unani,367
100663,C000763,2025-01-18,Liver Syrup,Unani,984
100664,C000764,2025-01-16,Immunity Booster,Ayurvedic,1422
100665,C000765,2025-01-10,Immunity Booster,Ayurvedic,2389
100666,C000766,2025-01-13,Diabetes Care,Ayurvedic,667
100667,C000766,2025-01-26,Joint Care Oil,Unani,426
100668,C000768,2025-01-11,Liver Syrup,Unani,807
100669,C000769,2025-01-12,Diabetes Care,Ayurvedic,2483
100670,C000769,2025-01-16,Ashwagandha,Ayurvedic,472
100671,C000770,2025-01-15,Ashwagandha,Ayurvedic,1912
100672,C000771,2025-01-23,Joint Care Oil,Unani,1517
100673,C000772,2025-01-21,Ashwagandha,Ayurvedic,619
100674,C000775,2025-01-27,Diabetes Care,Ayurvedic,2276
100675,C000775,2025-01-12,Liver Syrup,Unani,442
100676,C000776,2025-01-01,Ashwagandha,Ayurvedic,580
100677,C000777,2025-01-14,Diabetes Care,Ayurvedic,1852
100678,C000778,2025-01-28,Liver Syrup,Unani,1870
100679,C000779,2025-01-14,Diabetes Care,Ayurvedic,1322
100680,C000780,2025-01-13,Ashwagandha,Ayurvedic,2259
100681,C000781,2025-01-09,Joint Care Oil,Unani,1967
100682,C000782,2025-01-25,Immunity Booster,Ayurvedic,457
100683,C000783,2025-01-07,Joint Care Oil,Unani,760
100684,C000786,2025-01-20,Liver Syrup,Unani,1369
100685,C000787,2025-01-04,Ashwagandha,Ayurvedic,1282
100686,C000789,2025-01-09,Diabetes Care,Ayurvedic,374
100687,C000790,2025-01-05,Diabetes Care,Ayurvedic,852
100688,C000790,2025-01-11,Liver Syrup,Unani,1575
100689,C000791,2025-01-02,Liver Syrup,Unani,2441
100690,C000792,2025-01-04,Ashwagandha,Ayurvedic,444
100691,C000792,2025-01-20,Immunity Booster,Ayurvedic,363
100692,C000794,2025-01-15,Joint Care Oil,Unani,433
100693,C000795,2025-01-24,Diabetes Care,Ayurvedic,1097
100694,C000796,2025-01-20,Diabetes Care,Ayurvedic,1805
100695,C000797,2025-01-10,Diabetes Care,Ayurvedic,370
100696,C000798,2025-01-01,Immunity Booster,Ayurvedic,641
100697,C000799,2025-01-23,Ashwagandha,Ayurvedic,1123
100698,C000799,2025-01-12,Immunity Booster,Ayurvedic,1384
100699,C000800,2025-01-15,Immunity Booster,Ayurvedic,2440
100700,C000801,2025-01-18,Diabetes Care,Ayurvedic,925
100701,C000801,2025-01-24,Immunity Booster,Ayurvedic,1436
100702,C000803,2025-01-17,Diabetes Care,Ayurvedic,1189
100703,C000804,2025-01-11,Diabetes Care,Ayurvedic,2027
100704,C000806,2025-01-27,Ashwagandha,Ayurvedic,2246
100705,C000807,2025-01-26,Immunity Booster,Ayurvedic,464
100706,C000808,2025-01-24,Ashwagandha,Ayurvedic,693
100707,C000811,2025-01-15,Diabetes Care,Ayurvedic,1423
100708,C000812,2025-01-28,Liver Syrup,Unani,1873
100709,C000818,2025-01-27,Diabetes Care,Ayurvedic,1948
100710,C000819,2025-01-08,Joint Care Oil,Unani,1707
100711,C000820,2025-01-15,Liver Syrup,Unani,593
100712,C000821,2025-01-21,Ashwagandha,Ayurvedic,1410
100713,C000825,2025-01-15,Diabetes Care,Ayurvedic,1588
100714,C000826,2025-01-26,Ashwagandha,Ayurvedic,2438
100715,C000827,2025-01-08,Liver Syrup,Unani,1926
100716,C000827,2025-01-03,Ashwagandha,Ayurvedic,505
100717,C000828,2025-01-03,Joint Care Oil,Unani,1939
100718,C000830,2025-01-06,Immunity Booster,Ayurvedic,550
100719,C000833,2025-01-26,Ashwagandha,Ayurvedic,1699
100720,C000836,2025-01-24,Immunity Booster,Ayurvedic,1465
100721,C000837,2025-01-09,Ashwagandha,Ayurvedic,1112
100722,C000838,2025-01-20,Liver Syrup,Unani,1425
100723,C000840,2025-01-10,Liver Syrup,Unani,1588
100724,C000841,2025-01-01,Ashwagandha,Ayurvedic,1591
100725,C000843,2025-01-23,Diabetes Care,Ayurvedic,1172
100726,C000844,2025-01-02,Immunity Booster,Ayurvedic,2298
100727,C000846,2025-01-09,Diabetes Care,Ayurvedic,1119
100728,C000848,2025-01-24,Joint Care Oil,Unani,2050
100729,C000849,2025-01-17,Immunity Booster,Ayurvedic,930
100730,C000851,2025-01-13,Liver Syrup,Unani,1166
100731,C000852,2025-01-05,Ashwagandha,Ayurvedic,352
100732,C000854,2025-01-09,Joint Care Oil,Unani,683
100733,C000856,2025-01-13,Diabetes Care,Ayurvedic,668
100734,C000857,2025-01-04,Diabetes Care,Ayurvedic,700
100735,C000858,2025-01-09,Immunity Booster,Ayurvedic,1179
100736,C000859,2025-01-13,Immunity Booster,Ayurvedic,943
100737,C000859,2025-01-20,Ashwagandha,Ayurvedic,2116
100738,C000860,2025-01-07,Joint Care Oil,Unani,1148
100739,C000861,2025-01-28,Diabetes Care,Ayurvedic,606
100740,C000862,2025-01-16,Ashwagandha,Ayurvedic,1907
100741,C000864,2025-01-05,Ashwagandha,Ayurvedic,570
100742,C000864,2025-01-07,Joint Care Oil,Unani,2426
100743,C000866,2025-01-03,Joint Care Oil,Unani,1982
100744,C000867,2025-01-15,Immunity Booster,Ayurvedic,1642
100745,C000868,2025-01-20,Diabetes Care,Ayurvedic,334
100746,C000871,2025-01-06,Liver Syrup,Unani,2408
100747,C000876,2025-01-03,Ashwagandha,Ayurvedic,1333
100748,C000876,2025-01-16,Ashwagandha,Ayurvedic,1934
100749,C000877,2025-01-02,Liver Syrup,Unani,1616
100750,C000877,2025-01-09,Immunity Booster,Ayurvedic,876
100751,C000878,2025-01-02,Immunity Booster,Ayurvedic,1131
100752,C000879,2025-01-18,Joint Care Oil,Unani,1877
100753,C000879,2025-01-01,Liver Syrup,Unani,344
100754,C000880,2025-01-14,Liver Syrup,Unani,833
100755,C000881,2025-01-23,Immunity Booster,Ayurvedic,2068
100756,C000882,2025-01-08,Joint Care Oil,Unani,466
100757,C000883,2025-01-23,Diabetes Care,Ayurvedic,2360
100758,C000884,2025-01-02,Immunity Booster,Ayurvedic,1421
100759,C000885,2025-01-25,Diabetes Care,Ayurvedic,1079
100760,C000887,2025-01-23,Ashwagandha,Ayurvedic,2046
100761,C000888,2025-01-15,Diabetes Care,Ayurvedic,2315
100762,C000889,2025-01-08,Diabetes Care,Ayurvedic,2283
100763,C000891,2025-01-03,Liver Syrup,Unani,2285
100764,C000892,2025-01-13,Ashwagandha,Ayurvedic,469
100765,C000893,2025-01-27,Ashwagandha,Ayurvedic,1060
100766,C000894,2025-01-23,Immunity Booster,Ayurvedic,1859
100767,C000894,2025-01-14,Ashwagandha,Ayurvedic,999
100768,C000896,2025-01-11,Immunity Booster,Ayurvedic,2310
100769,C000897,2025-01-21,Immunity Booster,Ayurvedic,611
100770,C000898,2025-01-24,Diabetes Care,Ayurvedic,1214
100771,C000899,2025-01-05,Liver Syrup,Unani,939
100772,C000900,2025-01-11,Immunity Booster,Ayurvedic,574
100773,C000900,2025-01-19,Immunity Booster,Ayurvedic,1641
100774,C000902,2025-01-07,Joint Care Oil,Unani,1864
100775,C000903,2025-01-24,Joint Care Oil,Unani,1895
100776,C000904,2025-01-28,Immunity Booster,Ayurvedic,877
100777,C000904,2025-01-03,Immunity Booster,Ayurvedic,1636
100778,C000905,2025-01-23,Immunity Booster,Ayurvedic,1657
100779,C000905,2025-01-19,Immunity Booster,Ayurvedic,305
100780,C000907,2025-01-03,Liver Syrup,Unani,676
100781,C000908,2025-01-28,Ashwagandha,Ayurvedic,607
100782,C000909,2025-01-13,Diabetes Care,Ayurvedic,2099
100783,C000910,2025-01-05,Immunity Booster,Ayurvedic,347
100784,C000910,2025-01-03,Diabetes Care,Ayurvedic,1471
100785,C000911,2025-01-08,Liver Syrup,Unani,569
100786,C000912,2025-01-10,Diabetes Care,Ayurvedic,2071
100787,C000913,2025-01-08,Immunity Booster,Ayurvedic,947
100788,C000914,2025-01-01,Immunity Booster,Ayurvedic,2384
100789,C000915,2025-01-03,Liver Syrup,Unani,2121
100790,C000916,2025-01-04,Liver Syrup,Unani,1385
100791,C000920,2025-01-28,Diabetes Care,Ayurvedic,2418
100792,C000923,2025-01-17,Immunity Booster,Ayurvedic,1146
100793,C000926,2025-01-20,Joint Care Oil,Unani,1089
100794,C000927,2025-01-26,Immunity Booster,Ayurvedic,492
100795,C000929,2025-01-05,Immunity Booster,Ayurvedic,575
100796,C000930,2025-01-11,Immunity Booster,Ayurvedic,1977
100797,C000931,2025-01-21,Joint Care Oil,Unani,2335
100798,C000932,2025-01-11,Liver Syrup,Unani,2329
100799,C000934,2025-01-20,Ashwagandha,Ayurvedic,883
100800,C000935,2025-01-08,Liver Syrup,Unani,2125
100801,C000937,2025-01-12,Ashwagandha,Ayurvedic,798
100802,C000939,2025-01-21,Diabetes Care,Ayurvedic,513
100803,C000939,2025-01-22,Liver Syrup,Unani,789
100804,C000940,2025-01-22,Diabetes Care,Ayurvedic,2431
100805,C000942,2025-01-17,Diabetes Care,Ayurvedic,1591
100806,C000943,2025-01-08,Ashwagandha,Ayurvedic,2181
100807,C000945,2025-01-04,Immunity Booster,Ayurvedic,565
100808,C000947,2025-01-05,Liver Syrup,Unani,961
100809,C000948,2025-01-05,Immunity Booster,Ayurvedic,855
100810,C000949,2025-01-23,Joint Care Oil,Unani,1633
100811,C000949,2025-01-17,Joint Care Oil,Unani,926
100812,C000950,2025-01-25,Joint Care Oil,Unani,1088
100813,C000950,2025-01-05,Liver Syrup,Unani,1009
100814,C000952,2025-01-21,Ashwagandha,Ayurvedic,2210
100815,C000952,2025-01-18,Joint Care Oil,Unani,757
100816,C000953,2025-01-14,Joint Care Oil,Unani,924
100817,C000954,2025-01-18,Joint Care Oil,Unani,1137
100818,C000954,2025-01-28,Immunity Booster,Ayurvedic,2014
100819,C000955,2025-01-23,Ashwagandha,Ayurvedic,1669
100820,C000955,2025-01-28,Ashwagandha,Ayurvedic,534
100821,C000956,2025-01-15,Immunity Booster,Ayurvedic,2256
100822,C000957,2025-01-25,Ashwagandha,Ayurvedic,1294
100823,C000960,2025-01-09,Ashwagandha,Ayurvedic,1625
100824,C000961,2025-01-19,Joint Care Oil,Unani,1736
100825,C000966,2025-01-26,Liver Syrup,Unani,957
100826,C000967,2025-01-19,Liver Syrup,Unani,1124
100827,C000970,2025-01-16,Ashwagandha,Ayurvedic,1335
100828,C000972,2025-01-25,Ashwagandha,Ayurvedic,2179
100829,C000972,2025-01-24,Immunity Booster,Ayurvedic,1346
100830,C000973,2025-01-08,Ashwagandha,Ayurvedic,2151
100831,C000973,2025-01-05,Liver Syrup,Unani,1745
100832,C000974,2025-01-28,Immunity Booster,Ayurvedic,1774
