Order_ID,Customer_ID,Order_Date,Product,Category,Revenue,First_Purchase_Date,Cohort_Month,txn_month_str,cohort_month_str,Month_Offset,Is_NTB
100234,C000285,1/14/2025,Diabetes Care,Ayurvedic,1375,1/14/2025,1/1/2025,2025-01,2025-01,0,1
100235,C000286,1/6/2025,Ashwagandha,Ayurvedic,643,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100236,C000287,1/19/2025,Ashwagandha,Ayurvedic,2358,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100237,C000288,1/17/2025,Ashwagandha,Ayurvedic,1772,1/17/2025,1/1/2025,2025-01,2025-01,0,1
100238,C000288,1/25/2025,Liver Syrup,Unani,2277,1/17/2025,1/1/2025,2025-01,2025-01,0,1
100239,C000292,1/21/2025,Immunity Booster,Ayurvedic,2286,1/21/2025,1/1/2025,2025-01,2025-01,0,1
100240,C000295,1/21/2025,Joint Care Oil,Unani,495,1/21/2025,1/1/2025,2025-01,2025-01,0,1
100241,C000296,1/7/2025,Ashwagandha,Ayurvedic,347,1/7/2025,1/1/2025,2025-01,2025-01,0,1
100242,C000299,1/6/2025,Ashwagandha,Ayurvedic,1851,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100243,C000300,1/11/2025,Joint Care Oil,Unani,625,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100244,C000301,1/26/2025,Ashwagandha,Ayurvedic,1420,1/26/2025,1/1/2025,2025-01,2025-01,0,1
100245,C000302,1/12/2025,Immunity Booster,Ayurvedic,1437,1/12/2025,1/1/2025,2025-01,2025-01,0,1
100246,C000303,1/28/2025,Joint Care Oil,Unani,1797,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100247,C000304,1/13/2025,Diabetes Care,Ayurvedic,1951,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100248,C000310,1/4/2025,Liver Syrup,Unani,946,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100249,C000310,1/27/2025,Joint Care Oil,Unani,1814,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100250,C000311,1/24/2025,Immunity Booster,Ayurvedic,2107,1/24/2025,1/1/2025,2025-01,2025-01,0,1
100251,C000313,1/15/2025,Joint Care Oil,Unani,2315,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100252,C000314,1/6/2025,Joint Care Oil,Unani,1874,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100253,C000314,1/12/2025,Joint Care Oil,Unani,2132,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100254,C000315,1/22/2025,Diabetes Care,Ayurvedic,2064,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100255,C000315,1/4/2025,Ashwagandha,Ayurvedic,336,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100256,C000317,1/27/2025,Joint Care Oil,Unani,475,1/27/2025,1/1/2025,2025-01,2025-01,0,1
100257,C000318,1/19/2025,Joint Care Oil,Unani,2470,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100258,C000319,1/19/2025,Immunity Booster,Ayurvedic,2438,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100259,C000320,1/1/2025,Immunity Booster,Ayurvedic,1850,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100260,C000321,1/7/2025,Liver Syrup,Unani,1856,1/7/2025,1/1/2025,2025-01,2025-01,0,1
100261,C000322,1/13/2025,Immunity Booster,Ayurvedic,697,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100262,C000323,1/24/2025,Ashwagandha,Ayurvedic,2330,1/17/2025,1/1/2025,2025-01,2025-01,0,1
100263,C000323,1/17/2025,Immunity Booster,Ayurvedic,762,1/17/2025,1/1/2025,2025-01,2025-01,0,1
100264,C000324,1/12/2025,Diabetes Care,Ayurvedic,2395,1/12/2025,1/1/2025,2025-01,2025-01,0,1
100265,C000324,1/26/2025,Immunity Booster,Ayurvedic,1126,1/12/2025,1/1/2025,2025-01,2025-01,0,1
100266,C000326,1/16/2025,Immunity Booster,Ayurvedic,1164,1/16/2025,1/1/2025,2025-01,2025-01,0,1
100267,C000327,1/11/2025,Liver Syrup,Unani,2388,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100268,C000330,1/11/2025,Liver Syrup,Unani,2395,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100269,C000331,1/5/2025,Liver Syrup,Unani,538,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100270,C000333,1/24/2025,Ashwagandha,Ayurvedic,357,1/24/2025,1/1/2025,2025-01,2025-01,0,1
100271,C000334,1/18/2025,Ashwagandha,Ayurvedic,1221,1/18/2025,1/1/2025,2025-01,2025-01,0,1
100272,C000336,1/5/2025,Ashwagandha,Ayurvedic,2275,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100273,C000337,1/1/2025,Diabetes Care,Ayurvedic,1995,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100274,C000337,1/11/2025,Liver Syrup,Unani,1062,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100275,C000339,1/11/2025,Ashwagandha,Ayurvedic,1707,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100276,C000339,1/13/2025,Immunity Booster,Ayurvedic,1851,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100277,C000340,1/9/2025,Ashwagandha,Ayurvedic,513,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100278,C000341,1/8/2025,Diabetes Care,Ayurvedic,2257,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100279,C000344,1/7/2025,Ashwagandha,Ayurvedic,2174,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100280,C000344,1/1/2025,Liver Syrup,Unani,1354,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100281,C000345,1/27/2025,Liver Syrup,Unani,1470,1/16/2025,1/1/2025,2025-01,2025-01,0,1
100282,C000345,1/16/2025,Ashwagandha,Ayurvedic,983,1/16/2025,1/1/2025,2025-01,2025-01,0,1
100283,C000346,1/22/2025,Ashwagandha,Ayurvedic,2028,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100284,C000346,1/6/2025,Liver Syrup,Unani,629,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100285,C000348,1/12/2025,Immunity Booster,Ayurvedic,1451,1/12/2025,1/1/2025,2025-01,2025-01,0,1
100286,C000351,1/6/2025,Liver Syrup,Unani,2404,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100287,C000352,1/24/2025,Diabetes Care,Ayurvedic,830,1/23/2025,1/1/2025,2025-01,2025-01,0,1
100288,C000352,1/23/2025,Ashwagandha,Ayurvedic,1917,1/23/2025,1/1/2025,2025-01,2025-01,0,1
100289,C000353,1/3/2025,Liver Syrup,Unani,564,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100290,C000356,1/3/2025,Joint Care Oil,Unani,398,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100291,C000357,1/5/2025,Ashwagandha,Ayurvedic,1224,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100292,C000357,1/21/2025,Diabetes Care,Ayurvedic,971,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100293,C000358,1/5/2025,Joint Care Oil,Unani,1277,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100294,C000359,1/5/2025,Ashwagandha,Ayurvedic,307,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100295,C000360,1/18/2025,Joint Care Oil,Unani,1788,1/18/2025,1/1/2025,2025-01,2025-01,0,1
100296,C000362,1/7/2025,Immunity Booster,Ayurvedic,1854,1/7/2025,1/1/2025,2025-01,2025-01,0,1
100297,C000363,1/13/2025,Liver Syrup,Unani,925,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100298,C000364,1/16/2025,Liver Syrup,Unani,971,1/16/2025,1/1/2025,2025-01,2025-01,0,1
100299,C000366,1/5/2025,Joint Care Oil,Unani,1278,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100300,C000366,1/16/2025,Joint Care Oil,Unani,1205,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100301,C000367,1/22/2025,Diabetes Care,Ayurvedic,1373,1/22/2025,1/1/2025,2025-01,2025-01,0,1
100302,C000368,1/19/2025,Joint Care Oil,Unani,1546,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100303,C000369,1/11/2025,Ashwagandha,Ayurvedic,1993,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100304,C000370,1/1/2025,Diabetes Care,Ayurvedic,1677,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100305,C000371,1/25/2025,Joint Care Oil,Unani,2400,1/25/2025,1/1/2025,2025-01,2025-01,0,1
100306,C000372,1/15/2025,Joint Care Oil,Unani,2250,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100307,C000374,1/9/2025,Liver Syrup,Unani,2075,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100308,C000374,1/25/2025,Liver Syrup,Unani,451,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100309,C000375,1/28/2025,Immunity Booster,Ayurvedic,1942,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100310,C000377,1/13/2025,Ashwagandha,Ayurvedic,620,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100311,C000378,1/27/2025,Immunity Booster,Ayurvedic,2064,1/27/2025,1/1/2025,2025-01,2025-01,0,1
100312,C000379,1/26/2025,Immunity Booster,Ayurvedic,1966,1/26/2025,1/1/2025,2025-01,2025-01,0,1
100313,C000380,1/1/2025,Joint Care Oil,Unani,1849,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100314,C000382,1/4/2025,Diabetes Care,Ayurvedic,1892,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100315,C000382,1/27/2025,Ashwagandha,Ayurvedic,1002,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100316,C000383,1/14/2025,Ashwagandha,Ayurvedic,635,1/14/2025,1/1/2025,2025-01,2025-01,0,1
100317,C000383,1/16/2025,Joint Care Oil,Unani,1483,1/14/2025,1/1/2025,2025-01,2025-01,0,1
100318,C000384,1/25/2025,Ashwagandha,Ayurvedic,1327,1/25/2025,1/1/2025,2025-01,2025-01,0,1
100319,C000385,1/10/2025,Diabetes Care,Ayurvedic,1621,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100320,C000385,1/1/2025,Diabetes Care,Ayurvedic,2135,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100321,C000387,1/9/2025,Ashwagandha,Ayurvedic,2385,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100322,C000388,1/11/2025,Diabetes Care,Ayurvedic,1075,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100323,C000388,1/2/2025,Joint Care Oil,Unani,1850,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100324,C000390,1/18/2025,Joint Care Oil,Unani,2439,1/18/2025,1/1/2025,2025-01,2025-01,0,1
100325,C000391,1/3/2025,Immunity Booster,Ayurvedic,866,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100326,C000392,1/26/2025,Immunity Booster,Ayurvedic,449,1/26/2025,1/1/2025,2025-01,2025-01,0,1
100327,C000393,1/11/2025,Immunity Booster,Ayurvedic,1213,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100328,C000394,1/17/2025,Liver Syrup,Unani,468,1/17/2025,1/1/2025,2025-01,2025-01,0,1
100329,C000395,1/28/2025,Ashwagandha,Ayurvedic,876,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100330,C000396,1/8/2025,Liver Syrup,Unani,2398,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100331,C000397,1/5/2025,Ashwagandha,Ayurvedic,781,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100332,C000397,1/25/2025,Joint Care Oil,Unani,2100,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100333,C000398,1/23/2025,Liver Syrup,Unani,2382,1/23/2025,1/1/2025,2025-01,2025-01,0,1
100334,C000399,1/1/2025,Immunity Booster,Ayurvedic,2260,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100335,C000400,1/14/2025,Ashwagandha,Ayurvedic,1682,1/14/2025,1/1/2025,2025-01,2025-01,0,1
100336,C000401,1/27/2025,Liver Syrup,Unani,2337,1/27/2025,1/1/2025,2025-01,2025-01,0,1
100337,C000402,1/11/2025,Ashwagandha,Ayurvedic,1185,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100338,C000403,1/8/2025,Joint Care Oil,Unani,2068,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100339,C000406,1/3/2025,Diabetes Care,Ayurvedic,2435,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100340,C000407,1/23/2025,Liver Syrup,Unani,915,1/7/2025,1/1/2025,2025-01,2025-01,0,1
100341,C000407,1/7/2025,Liver Syrup,Unani,1675,1/7/2025,1/1/2025,2025-01,2025-01,0,1
100342,C000408,1/19/2025,Joint Care Oil,Unani,1068,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100343,C000409,1/15/2025,Immunity Booster,Ayurvedic,820,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100344,C000410,1/25/2025,Liver Syrup,Unani,2157,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100345,C000410,1/4/2025,Joint Care Oil,Unani,1464,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100346,C000411,1/14/2025,Ashwagandha,Ayurvedic,866,1/14/2025,1/1/2025,2025-01,2025-01,0,1
100347,C000412,1/15/2025,Ashwagandha,Ayurvedic,634,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100348,C000413,1/26/2025,Ashwagandha,Ayurvedic,2489,1/26/2025,1/1/2025,2025-01,2025-01,0,1
100349,C000417,1/15/2025,Liver Syrup,Unani,2309,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100350,C000420,1/4/2025,Liver Syrup,Unani,997,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100351,C000420,1/10/2025,Diabetes Care,Ayurvedic,2465,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100352,C000421,1/21/2025,Diabetes Care,Ayurvedic,1781,1/21/2025,1/1/2025,2025-01,2025-01,0,1
100353,C000422,1/4/2025,Joint Care Oil,Unani,2076,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100354,C000424,1/8/2025,Immunity Booster,Ayurvedic,428,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100355,C000425,1/25/2025,Liver Syrup,Unani,1554,1/25/2025,1/1/2025,2025-01,2025-01,0,1
100356,C000430,1/24/2025,Immunity Booster,Ayurvedic,1642,1/24/2025,1/1/2025,2025-01,2025-01,0,1
100357,C000432,1/19/2025,Ashwagandha,Ayurvedic,1239,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100358,C000433,1/3/2025,Joint Care Oil,Unani,433,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100359,C000433,1/21/2025,Diabetes Care,Ayurvedic,2425,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100360,C000434,1/3/2025,Liver Syrup,Unani,1980,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100361,C000435,1/1/2025,Diabetes Care,Ayurvedic,1386,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100362,C000436,1/7/2025,Liver Syrup,Unani,645,1/7/2025,1/1/2025,2025-01,2025-01,0,1
100363,C000437,1/1/2025,Immunity Booster,Ayurvedic,2377,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100364,C000438,1/26/2025,Diabetes Care,Ayurvedic,734,1/26/2025,1/1/2025,2025-01,2025-01,0,1
100365,C000440,1/13/2025,Immunity Booster,Ayurvedic,1410,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100366,C000441,1/2/2025,Joint Care Oil,Unani,2369,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100367,C000441,1/5/2025,Liver Syrup,Unani,2246,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100368,C000445,1/19/2025,Diabetes Care,Ayurvedic,336,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100369,C000446,1/28/2025,Diabetes Care,Ayurvedic,1106,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100370,C000448,1/8/2025,Liver Syrup,Unani,715,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100371,C000449,1/20/2025,Joint Care Oil,Unani,437,1/20/2025,1/1/2025,2025-01,2025-01,0,1
100372,C000450,1/4/2025,Liver Syrup,Unani,1404,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100373,C000450,1/19/2025,Joint Care Oil,Unani,1632,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100374,C000451,1/11/2025,Diabetes Care,Ayurvedic,1660,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100375,C000451,1/11/2025,Joint Care Oil,Unani,2193,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100376,C000452,1/19/2025,Joint Care Oil,Unani,2114,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100377,C000453,1/6/2025,Joint Care Oil,Unani,1252,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100378,C000454,1/2/2025,Diabetes Care,Ayurvedic,1810,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100379,C000455,1/13/2025,Joint Care Oil,Unani,593,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100380,C000458,1/5/2025,Liver Syrup,Unani,1430,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100381,C000459,1/25/2025,Immunity Booster,Ayurvedic,1867,1/25/2025,1/1/2025,2025-01,2025-01,0,1
100382,C000460,1/15/2025,Joint Care Oil,Unani,901,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100383,C000460,1/21/2025,Liver Syrup,Unani,2187,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100384,C000461,1/12/2025,Ashwagandha,Ayurvedic,1043,1/12/2025,1/1/2025,2025-01,2025-01,0,1
100385,C000462,1/10/2025,Ashwagandha,Ayurvedic,2244,1/10/2025,1/1/2025,2025-01,2025-01,0,1
100386,C000463,1/15/2025,Joint Care Oil,Unani,1200,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100387,C000464,1/25/2025,Immunity Booster,Ayurvedic,659,1/25/2025,1/1/2025,2025-01,2025-01,0,1
100388,C000466,1/1/2025,Liver Syrup,Unani,2155,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100389,C000469,1/23/2025,Liver Syrup,Unani,2197,1/23/2025,1/1/2025,2025-01,2025-01,0,1
100390,C000470,1/26/2025,Liver Syrup,Unani,1622,1/26/2025,1/1/2025,2025-01,2025-01,0,1
100391,C000471,1/3/2025,Immunity Booster,Ayurvedic,2296,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100392,C000472,1/3/2025,Diabetes Care,Ayurvedic,1499,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100393,C000473,1/28/2025,Joint Care Oil,Unani,502,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100394,C000474,1/22/2025,Liver Syrup,Unani,2483,1/22/2025,1/1/2025,2025-01,2025-01,0,1
100395,C000476,1/15/2025,Joint Care Oil,Unani,705,1/15/2025,1/1/2025,2025-01,2025-01,0,1
100396,C000477,1/28/2025,Joint Care Oil,Unani,1621,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100397,C000478,1/1/2025,Ashwagandha,Ayurvedic,798,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100398,C000478,1/1/2025,Joint Care Oil,Unani,702,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100399,C000479,1/11/2025,Liver Syrup,Unani,1390,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100400,C000479,1/18/2025,Joint Care Oil,Unani,1244,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100401,C000480,1/1/2025,Ashwagandha,Ayurvedic,522,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100402,C000482,1/2/2025,Immunity Booster,Ayurvedic,477,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100403,C000483,1/12/2025,Ashwagandha,Ayurvedic,1873,1/12/2025,1/1/2025,2025-01,2025-01,0,1
100404,C000485,1/2/2025,Immunity Booster,Ayurvedic,1348,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100405,C000488,1/9/2025,Ashwagandha,Ayurvedic,1105,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100406,C000489,1/16/2025,Diabetes Care,Ayurvedic,2486,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100407,C000489,1/13/2025,Joint Care Oil,Unani,894,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100408,C000490,1/18/2025,Ashwagandha,Ayurvedic,876,1/18/2025,1/1/2025,2025-01,2025-01,0,1
100409,C000491,1/19/2025,Diabetes Care,Ayurvedic,2439,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100410,C000492,1/9/2025,Joint Care Oil,Unani,566,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100411,C000493,1/28/2025,Ashwagandha,Ayurvedic,2462,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100412,C000494,1/11/2025,Liver Syrup,Unani,1319,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100413,C000495,1/6/2025,Ashwagandha,Ayurvedic,691,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100414,C000495,1/28/2025,Immunity Booster,Ayurvedic,2336,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100415,C000496,1/22/2025,Ashwagandha,Ayurvedic,1808,1/22/2025,1/1/2025,2025-01,2025-01,0,1
100416,C000496,1/27/2025,Joint Care Oil,Unani,1842,1/22/2025,1/1/2025,2025-01,2025-01,0,1
100417,C000497,1/8/2025,Liver Syrup,Unani,1483,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100418,C000500,1/3/2025,Liver Syrup,Unani,2499,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100419,C000501,1/21/2025,Liver Syrup,Unani,666,1/21/2025,1/1/2025,2025-01,2025-01,0,1
100420,C000502,1/27/2025,Ashwagandha,Ayurvedic,1336,1/27/2025,1/1/2025,2025-01,2025-01,0,1
100421,C000503,1/14/2025,Liver Syrup,Unani,1587,1/14/2025,1/1/2025,2025-01,2025-01,0,1
100422,C000504,1/24/2025,Diabetes Care,Ayurvedic,428,1/24/2025,1/1/2025,2025-01,2025-01,0,1
100423,C000505,1/1/2025,Ashwagandha,Ayurvedic,1992,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100424,C000505,1/26/2025,Immunity Booster,Ayurvedic,1950,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100425,C000506,1/22/2025,Diabetes Care,Ayurvedic,359,1/22/2025,1/1/2025,2025-01,2025-01,0,1
100426,C000507,1/13/2025,Diabetes Care,Ayurvedic,1701,1/13/2025,1/1/2025,2025-01,2025-01,0,1
100427,C000508,1/9/2025,Joint Care Oil,Unani,1447,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100428,C000508,1/26/2025,Joint Care Oil,Unani,1624,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100429,C000509,1/1/2025,Liver Syrup,Unani,1457,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100430,C000509,1/23/2025,Immunity Booster,Ayurvedic,1085,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100431,C000511,1/21/2025,Ashwagandha,Ayurvedic,1704,1/21/2025,1/1/2025,2025-01,2025-01,0,1
100432,C000512,1/11/2025,Liver Syrup,Unani,744,1/11/2025,1/1/2025,2025-01,2025-01,0,1
100433,C000513,1/19/2025,Ashwagandha,Ayurvedic,1806,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100434,C000514,1/4/2025,Joint Care Oil,Unani,431,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100435,C000517,1/18/2025,Liver Syrup,Unani,1446,1/18/2025,1/1/2025,2025-01,2025-01,0,1
100436,C000518,1/17/2025,Diabetes Care,Ayurvedic,1779,1/17/2025,1/1/2025,2025-01,2025-01,0,1
100437,C000519,1/2/2025,Liver Syrup,Unani,814,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100438,C000519,1/23/2025,Immunity Booster,Ayurvedic,660,1/2/2025,1/1/2025,2025-01,2025-01,0,1
100439,C000520,1/8/2025,Immunity Booster,Ayurvedic,1400,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100440,C000522,1/12/2025,Immunity Booster,Ayurvedic,2236,1/12/2025,1/1/2025,2025-01,2025-01,0,1
100441,C000523,1/27/2025,Immunity Booster,Ayurvedic,1245,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100442,C000523,1/1/2025,Ashwagandha,Ayurvedic,953,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100443,C000524,1/20/2025,Liver Syrup,Unani,1160,1/20/2025,1/1/2025,2025-01,2025-01,0,1
100444,C000526,1/26/2025,Immunity Booster,Ayurvedic,1465,1/26/2025,1/1/2025,2025-01,2025-01,0,1
100445,C000527,1/19/2025,Ashwagandha,Ayurvedic,2208,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100446,C000528,1/3/2025,Joint Care Oil,Unani,641,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100447,C000529,1/1/2025,Liver Syrup,Unani,1459,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100448,C000529,1/12/2025,Liver Syrup,Unani,1441,1/1/2025,1/1/2025,2025-01,2025-01,0,1
100449,C000530,1/3/2025,Ashwagandha,Ayurvedic,467,1/3/2025,1/1/2025,2025-01,2025-01,0,1
100450,C000531,1/6/2025,Ashwagandha,Ayurvedic,464,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100451,C000533,1/5/2025,Ashwagandha,Ayurvedic,954,1/5/2025,1/1/2025,2025-01,2025-01,0,1
100452,C000535,1/4/2025,Ashwagandha,Ayurvedic,645,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100453,C000535,1/24/2025,Ashwagandha,Ayurvedic,2462,1/4/2025,1/1/2025,2025-01,2025-01,0,1
100454,C000537,1/25/2025,Liver Syrup,Unani,1601,1/25/2025,1/1/2025,2025-01,2025-01,0,1
100455,C000539,1/22/2025,Immunity Booster,Ayurvedic,1163,1/10/2025,1/1/2025,2025-01,2025-01,0,1
100456,C000539,1/10/2025,Ashwagandha,Ayurvedic,1962,1/10/2025,1/1/2025,2025-01,2025-01,0,1
100457,C000540,1/9/2025,Diabetes Care,Ayurvedic,567,1/9/2025,1/1/2025,2025-01,2025-01,0,1
100458,C000541,1/19/2025,Ashwagandha,Ayurvedic,696,1/19/2025,1/1/2025,2025-01,2025-01,0,1
100459,C000542,1/18/2025,Immunity Booster,Ayurvedic,382,1/18/2025,1/1/2025,2025-01,2025-01,0,1
100460,C000543,1/25/2025,Ashwagandha,Ayurvedic,1856,1/25/2025,1/1/2025,2025-01,2025-01,0,1
100461,C000544,1/21/2025,Diabetes Care,Ayurvedic,728,1/21/2025,1/1/2025,2025-01,2025-01,0,1
100462,C000547,1/8/2025,Liver Syrup,Unani,2104,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100463,C000547,1/12/2025,Liver Syrup,Unani,1877,1/8/2025,1/1/2025,2025-01,2025-01,0,1
100464,C000548,1/28/2025,Immunity Booster,Ayurvedic,1544,1/28/2025,1/1/2025,2025-01,2025-01,0,1
100465,C000550,1/7/2025,Immunity Booster,Ayurvedic,1274,1/7/2025,1/1/2025,2025-01,2025-01,0,1
100466,C000551,1/16/2025,Diabetes Care,Ayurvedic,2413,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100467,C000551,1/6/2025,Joint Care Oil,Unani,2126,1/6/2025,1/1/2025,2025-01,2025-01,0,1
100468,C000552,1/23/2025,Immunity Booster,Ayurvedic,1859,1/23/2025,1/1/2025,2025-01,2025-01,0,1
